,title,guid,specialization,city,companyName,totalCompensation,totalCompensationNumber,totalCompensationDetails,baseSalary,baseSalaryNumber,oldYearForData,otherContext
2994,🔒 Above senior-level position within software engineering,9ikvl766vu2gk4twluksp,,Rotterdam (hybrid option),Mendix,"€77,000",77000,€77K salary,"€6,399/month",77000,2021,
2995,Software engineer,s8kvqekmdamwramwcbue,,Utrecht (flexible days),🔒 Software development agency,"€42,000",42000,€42K salary,"€3,500/month",42000,2021,
2996,Senior Architect ,s7kvrs1fkpiq2lklagrv,,Amsterdam,FedEx,"€73,500",73500,"€70K salary, €4K bonus, €5K relocation","€5,833/month",70000,2021,
2997,Senior Engineer Windows,ybkvrwctqpe1fwt6i6toj,,Amersfoort (hybrid option),Solvinity,"€52,000",52000,"€52K salary, €10K benefits","€4,348/month",52000,2021,
2998,Senior Engineer,bxkvrvf5v4ps6pyhunt8,,Amersfoort,Solvinity,"€56,000",56000,€56K salary,"€4,667/month",56000,2021,
2999,Senior Software Developer,7ekvusy642l4kuc99ek7f,,Amsterdam (flexible days),Effectory,"€67,500",67500,"€66K salary, €1K bonus, €3K benefits","€5,500/month",66000,2021,
3000,Staff Software Engineer,orkvtzlrl8bswd6njimrp,,Eindhoven,Synopsys,"€110,000",110000,"€100K salary, €10K bonus","€8,333/month",100000,2019,
3001,"Entry level manager, software engineering",ankw0lsoscur55qilh7ls,,Amsterdam (hybrid option),ServiceNow,"€122,000",122000,"€93K salary, €9K bonus, €20K equity/year, €1K benefits","€7,750/month",93000,2021,
3002,🔒 Above senior-level position within software engineering,ekkvzk0lf3wshymjsb2xe,,Amsterdam,Adyen,"€105,000",105000,"€100K salary, €3K sign-on, €3K equity/year, €4K benefits","€8,333/month",100000,2021,
3003,Software Developer,9ekw2nara8zzfu946pxx,,Amsterdam,Adidas,"€62,500",62500,"€57K salary, €6K bonus","€4,729/month",57000,2021,
3004,Software Developer,gvkw4owzlk6c8x4ntyrj3,,Amsterdam (flexible days),Parkbee,"€64,000",64000,€64K salary,"€5,333/month",64000,2021,
3005,Team Lead,amkw56q807s1070657yzr,,Rotterdam (hybrid option),Mendix,"€82,000",82000,"€82K salary, €4K benefits","€6,833/month",82000,2021,
3006,Senior Data Scientist,m2kw9mcd81rowcfkab6a,,Den Bosch (flexible days),🔒 Fintech,"€65,000",65000,"€65K salary, €2K benefits","€5,417/month",65000,2021,
3007,Senior Frontend Engineer ,6pkw6dplxa8iwszm3w65a,,Amsterdam (flexible days),EVBox,"€76,000",76000,€76K salary,"€6,333/month",76000,2021,
3008,Tech Lead,qukw6z7gm5h7nv9e2bvql,,Amsterdam (hybrid option),Mambu,"€100,000",100000,€100K salary,"€8,333/month",100000,2021,
3009,Senior Software Engineer (Backend),bfkwc6zv0ltxdo1z1kedb,,Remote from anywhere,🔒 US-based fintech company,"€125,000",125000,€125K salary,"€10,450/month (€550/day)",125000,2021,Freelance
3010,Senior Software Engineer in Test,7lkwavkmsuhe3koiv7rd7,,Flexible days,ServiceNow,"€85,000",85000,"€70K salary, €5K bonus, €10K equity/year","€5,833/month",70000,2021,
3011,Senior software Engineer,mmkwgr8zzomcvd2dc2n0f,,Amsterdam (flexible days),🔒 Electric Energy company,"€72,000",72000,€72K salary,"€6,000/month",72000,2021,
3012,Senior Software Engineer ,lskwhtosnd9bwxzf21f4,,Amsterdam (flexible days),🔒 Shipping industry,"€95,000",95000,"€87K salary, €8K bonus, €30K benefits","€7,250/month",87000,2021,
3013,Data Scientist,c8kwmr1alp6k6qfbqm5jq,,Eindhoven,Integraal Kankercentrum Nederland,"€70,000",70000,"€70K salary, €0K benefits","€5,832/month",70000,2021,
3014,Senior Front-end Developer,gxkwqutezcdvwh00uxeq,,Amsterdam (flexible days),Emakina,"€55,500",55500,€56K salary,"€4,644/month",55500,2020,
3015,Senior Software Developer,hzkwqjo590er9x1mljl3,,Eindhoven,🔒 Logistics tech,"€75,000",75000,€75K salary,"€6,264/month",75000,2021,
3016,Engineering Manager,5fkwv8o12cfpdulan5xns,,Amsterdam,🔒 Cloud consulting company,"€80,000",80000,"€80K salary, €3K relocation","€6,667/month",80000,2021,
3017,🔒 Senior-level position within other,9qkwv7nptozv5xkt13t6h,,Amsterdam (remote within country),Uber,"€73,500",73500,"€70K salary, €4K bonus, €3K benefits","€5,833/month",70000,2021,
3018,🔒 Mid-level position within software engineering,yrkwv62b8yjiizgj685uf,,Amsterdam,Spotify,"€108,000",108000,"€82K salary, €7K bonus, €20K equity/year","€6,826/month",82000,2020,
3019,Senior Software Developer,vnkwh4f78e3wwr7pfgcyl,,Hybrid option,🔒 Edutech company,"€60,000",60000,€60K salary,"€5,000/month",60000,2021,
3020,senior software engineer,yakwi5zbi51xrxqpo0wnl,,Utrecht,Capgemini,"€83,000",83000,"€76K salary, €7K bonus","€6,300/month",75500,2021,
3021,Senior Software Engineer,8gkxw2pa5g35oirgzob54,,Amsterdam (remote within country),TomTom,"€76,500",76500,€77K salary,"€6,375/month",76500,2021,
3022,🔒 Senior-level position within software engineering,u5kxtbxqlw4j9gaw12kzb,,,Adyen,"€97,000",97000,"€97K salary, €5K relocation","€8,083/month",97000,2021,
3023,Junior Data Scientist ,4skwwp6w3slqzd0mk68s,,Leiden (flexible days),🔒 Medium-size biomedical company,"€36,800",36800,"€34K salary, €3K bonus","€2,836/month",34000,2021,
3024,Tech Lead,24kwv9l3i62fkf2yxcmzq,,Amsterdam (hybrid option),Mambu,"€98,000",98000,€98K salary,"€8,167/month",98000,2021,
3025,Consultant ,80kwvp971446rtcpk6ctq,,Breda (hybrid option),🔒 Enterprise applications company,"€39,000",39000,€39K salary,"€3,250/month",39000,2021,
3026,Senior Account Executive,8skwvalybgv4ff4tx3ih,,Alkmaar,🔒 Enterprise applications company,"€159,000",159000,"€75K salary, €75K bonus, €9K sign-on","€6,250/month",75000,2021,
3027,🔒 Above senior-level position within software engineering,dlkwvbk44q7c1ni4x73s4,,Amsterdam (hybrid option),Backbase,"€79,500",79500,"€71K salary, €8K bonus","€5,940/month",71500,2021,
3028,🔒 Senior-level position within software engineering,rqkwvfj96hd7ku6hlj998,,Amsterdam (flexible days),Adyen,"€75,000",75000,"€75K salary, €3K benefits, €3K relocation","€6,250/month",75000,2021,
3029,🔒 Mid-level position within software engineering,3ukww1b768svpjv0zratr,,Amsterdam,Adyen,"€63,000",63000,"€63K salary, €2K benefits, €2K relocation","€5,250/month",63000,2021,
3030,🔒 Senior-level position within software engineering,v5kwwms21e9iwjwiroae9,,Amsterdam (hybrid option),Catawiki,"€68,000",68000,"€68K salary, €4K relocation","€5,667/month",68000,2021,
3031,Software Engineer,y6kwy0x63o63ajmgaftp3,,,Adidas,"€70,500",70500,"€67K salary, €3K bonus, €10K relocation","€5,583/month",67000,2021,
3032,🔒 Mid-level position within data science,7ekwxwefr37rsxc3wwp8b,,Amsterdam,Adyen,"€85,000",85000,"€83K salary, €2K equity/year","€6,917/month",83000,2021,
3033,🔒 Mid-level position within software engineering,79kwy82cz1j9e19xk5c8d,,Hybrid option,Spotify,"€113,000",113000,"€92K salary, €21K equity/year","€7,650/month",92000,2021,
3034,Team Lead,igkwxr6zewfu3lzbskv8d,,Amsterdam (hybrid option),🔒 Fashion outlet,"€80,000",80000,€80K salary,"€6,667/month",80000,2021,
3035,Frontend Developer,lhkwyva3y8sypr63p8i1n,,Amsterdam,🔒 Marketplace for home services,"€53,500",53500,"€53K salary, €2K relocation","€4,452/month",53500,2021,
3036,Principal Java Developer,xnkx3qeea0txlayy5832o,,Veghe,Jumbo,"€70,000",70000,"€68K salary, €2K bonus","€5,667/month",68000,2021,
3037,Software Engineer,a6kx56rtwh8u8fbysrmyb,,Amsterdam (hybrid option),Picnic,"€60,000",60000,€60K salary,"€5,000/month",60000,2021,
3038,🔒 Mid-level position within software engineering,qqkx56ou7kmf4cltkdg9,,Amsterdam (hybrid option),Picnic,"€39,000",39000,€39K salary,"€3,250/month",39000,2019,
3039,Software Engineer,k3kx60ov33plxyoxfl31h,,Amsterdam,IKEA,"€81,500",81500,"€71K salary, €11K bonus, €11K benefits","€5,917/month",71000,2021,
3040,🔒 Above senior-level position within software engineering,9kkx6qgt73hnhwq026q08,,,Elsevier,"€108,000",108000,"€98K salary, €10K bonus, €5K relocation","€8,167/month",98000,2021,
3041,Senior Software Engineer,v5kx79izj1ismo2nl1q3,,Amsterdam (hybrid option),Miro,"€109,000",109000,"€99K salary, €10K equity/year, €15K benefits","€8,250/month",99000,2021,
3042,Senior Data Scientist,dzkxkfpbquxiz9mt2bdo,,Rotterdam,Coolblue,"€61,500",61500,€62K salary,"€5,130/month",61500,2021,
3043,Senior Software Engineer,lakxko436k1pl1i3jjf7m,,Utrecht (flexible days),🔒 Healthtech company,"€80,000",80000,"€80K salary, €4K benefits","€6,667/month",80000,2021,
3044,🔒 Mid-level position within data science,zrkxlt9u4smn2r9ug2eb,,Amsterdam (hybrid option),Adyen,"€87,000",87000,"€85K salary, €2K equity/year, €2K benefits","€7,083/month",85000,2021,
3045,Tech Lead,1rkxdsfbatql3erhhekho,,Amsterdam (hybrid option),Emakina,"€60,000",60000,"€60K salary, €2K benefits","€5,000/month",60000,2021,
3046,Senior Software Engineer,jrkxw4k17empynsgjgrcb,,Amsterdam (hybrid option),IKEA,"€105,000",105000,"€95K salary, €10K bonus, €17K benefits","€7,917/month",95000,2021,
3047,🔒 Senior-level position within engineering management,4zky1u0yamw703gijv0dg,,Amsterdam (flexible days),Adyen,"€111,000",111000,"€107K salary, €4K equity/year, €15K benefits","€8,917/month",107000,2022,
3048,Senior frontend developer,6ikxrnge2jq6ej1i036cb,,Utrecht (hybrid option),Rabobank,"€60,000",60000,"€56K salary, €4K bonus","€4,644/month",55500,2021,
3049,🔒 Mid-level position within software engineering,d8ky48b6l1xwwp44gzbkk,,Rotterdam (hybrid option),Mendix,"€63,000",63000,€63K salary,"€5,250/month",63000,2022,
3050,Android Engineer,mukxxd9150o0wm20n2pc,,Amsterdam (hybrid option),Backbase,"€58,000",58000,"€58K salary, €3K relocation","€4,833/month",58000,2021,
3051,🔒 Entry-level position within software engineering,g3kxub0vrvk5twh4a10n,,Flexible days,DAZN,"€47,300",47300,"€45K salary, €2K bonus, €2K relocation","€3,750/month",45000,2021,
3052,Software Development Manager,4mkvk01nmcnfiujencs8,,Rotterdam (hybrid option),Mendix,"€103,000",103000,"€97K salary, €6K bonus, €12K benefits","€8,083/month",97000,2021,
3053,🔒 Senior-level position within operations,yakvfpouf79bbbz1bsndi,,Amsterdam (hybrid option),Uber,"€114,000",114000,"€78K salary, €12K bonus, €24K equity/year, €14K benefits, $14K relocation","€6,492/month",78000,2021,
3054,🔒 Entry-level position within software engineering,gxkv8iv1ywgjhzvkiol9j,,Amsterdam,Flow Traders,"€60,000",60000,"€60K salary, €5K benefits","€5,000/month",60000,2021,
3055,Senior DevOps Engineer,ejkv5g1x4jvhvcxzxk74k,,Amsterdam (remote from anywhere),Zivver,"€84,000",84000,€84K salary,"€7,000/month",84000,2021,
3056,Software Engineer,kfkv04rr9ca4d7w2uz27c,,,Adyen,"€60,000",60000,€60K salary,"€5,000/month",60000,2021,
3057,Senior Software Engineer,40kuwor6rinwryhb6a3l8,,Amsterdam (hybrid option),FareHarbor,"€126,000",126000,"€90K salary, €18K bonus, €5K sign-on, €13K equity/year, €10K relocation","€7,500/month",90000,2021,
3058,Data Engineer,vgkuacarpckhd29n4y0jp,,Utrecht,BigData Republic,"€87,500",87500,"€81K salary, €7K bonus, €1K benefits","€6,750/month",81000,2021,
3059,Senior Consultant,75kub3gwe05s0ffydsde4,,Hybrid option,🔒 Tech company,"€96,000",96000,"€79K salary, €16K bonus, €1K equity/year, €13K benefits","€6,617/month",79500,2021,
3060,Customer Support Engineer,05kt9qpj2wput6r0epdn,,Utrecht (hybrid option),🔒 US-based telecom,"€71,500",71500,"€65K salary, €6K bonus, €4K relocation","€5,400/month",65000,2021,
3061,Embedded Software Developer,53kt7o32wqrc3e6uc6eob,,Enschede,Xsens Technologies,"€49,000",49000,"€48K salary, €1K bonus, €1K benefits","€3,986/month",47800,2021,
3062,Technical consultant,0gkt7nud2jyirlnu06w89,,Nieuwegein (hybrid option),🔒 Adtech company,"€53,000",53000,"€49K salary, €4K bonus, €12K benefits","€4,100/month",49200,2021,
3063,Program Director,i1kt7mgabre68ktc2vppe,,Heerlen,🔒 Research company,"€55,000",55000,€55K salary,"€4,583/month",55000,2018,
3064,Security Researcher ,g5kt5l3fgtfamyrvxj2i5,,Amsterdam,🔒 Security tech company,"€70,000",70000,"€65K salary, €5K bonus","€5,417/month",65000,2020,
3065,Software Engineer,qpku4poggu2dfsvzne95e,,Flexible days,🔒 Developer Software company,"€92,000",92000,"€85K salary, €7K bonus","€7,083/month",85000,2021,
3066,Senior Software Engineer,bfktl7oklxn4sljsu6caa,,Flexible days,Vattenfall AB,"€87,000",87000,"€83K salary, €4K bonus, €10K benefits","€6,925/month",83000,2021,
3067,Software Engineer,uukttvw3zskujt1wzfxjs,,Amsterdam (flexible days),DEGIRO,"€86,000",86000,"€78K salary, €8K bonus, €4K benefits","€6,500/month",78000,2021,
3068,🔒 Mid-level position within design,0fktjx3o63gateo9zz97m,,Eindhoven,ASML,"€76,500",76500,"€66K salary, €11K bonus","€5,500/month",66000,2018,
3069,Project Manager,5skt7nlrrmoiaewzfgqm8,,,🔒 Digital agency,"€32,400",32400,€32K salary,"€2,700/month",32400,2021,
3070,Junior process engineer ,54kt8lfcrfnuvihf891b,,Flexible days,🔒 Biotech company,"€38,200",38200,"€35K salary, €3K bonus, €4K benefits","€2,950/month",35400,2021,
3071,Senior Software Engineer,4iku309uantpi28hoyq6,,Hybrid option,🔒 Observability industry,"€138,000",138000,"€100K salary, €38K equity/year","€8,333/month",100000,2021,
3072,Senior DevSecOps Engineer,ijkub3zgnncbcxxpcehnc,,The Hague (hybrid option),🔒 Dutch Government,"€192,000",192000,€192K salary,"€15,960/month (€105/hour)",192000,,Freelance
3073,Senior Software Engineer (Backend),deku8435dcsbn0cm41r6e,,Amsterdam,🔒 Ridersharing company,"€68,000",68000,€68K salary,"€5,667/month",68000,2021,
3074,Senior Software Engineer,baku5a28337wxfs5hom35,,Flexible days,Miro,"€100,000",100000,"€100K salary, €10K benefits","€8,333/month",100000,2021,
3075,Data Scientist,brkuaxggwna50dj1y4drj,,Hilversum (hybrid option),🔒 Well-known media company,"€56,500",56500,"€53K salary, €4K bonus, €3K benefits","€4,400/month",53000,2021,
3076,Technical Writer,gdku26gxf16mrbnihvfbc,,Flexible days,🔒 Well-known fintech,"€70,000",70000,"€70K salary, €2K relocation","€5,846/month",70000,2021,
3077,🔒 Above senior-level position within software engineering,0nktv3fwaj8jm5zwbrsfg,,Amsterdam (hybrid option),Elsevier,"€114,000",114000,"€104K salary, €10K bonus","€8,667/month",104000,2021,
3078,junior software engineer,kvktiav0lyy8tmegju4o,,Hybrid option,🔒 Small company,"€29,800",29800,€30K salary,"€2,484/month",29800,2021,
3079,Software Engineer,u8kt739fs4isxg6m3cc3j,,Den Haag (remote from anywhere),Ivido,"€36,000",36000,€36K salary,"€3,000/month",36000,2021,
3080,Technical coordinator,lvkt1y5k71mujz4wa2oc,,Den Haag (flexible days),🔒 Government IT consulting,"€60,000",60000,€60K salary,"€5,000/month",60000,2021,
3081,Staff Software Engineer,ltkt8eczkfryq1nsin14,,Amsterdam,🔒 Classfields industry,"€104,000",104000,"€90K salary, €9K bonus, €5K sign-on","€7,500/month",90000,2021,
3082,🔒 Mid-level position within product &amp; program management,aqkt86rbzprerjtsosfdb,,,Just Eat Takeaway.com,"€55,000",55000,€55K salary,"€4,600/month",55000,2021,
3083,Senior Software Engineer,vkkt1fabtu94v5lschhzh,,Eindhoven,🔒 Cloud security company,"€80,000",80000,"€80K salary, €3K relocation","€6,667/month",80000,2021,
3084,Tech lead,u8ktfvs1voiysloaq4ul,,Amsterdam (flexible days),🔒 Technology adoption startup,"€84,000",84000,"€80K salary, €4K bonus, €15K benefits","€6,667/month",80000,2021,
3085,Software Engineer,vqkteitfuh2bz3jwtf6kw,,Den Helder,Department of Defense,"€54,500",54500,"€50K salary, €4K bonus, €6K benefits","€4,200/month",50500,2021,
3086,Senior Software Engineer,3pktllxowbn6xzm8vt8tq,,Amsterdam (hybrid option),🔒 Developer Software company,"€90,000",90000,"€90K salary, €5K benefits, €6K relocation","€7,500/month",90000,2021,
3087,Senior Developer,p9ktszf5jf9qzbfynf6m,,Amsterdam,🔒 Financial company,"€103,000",103000,"€85K salary, €13K bonus, €5K equity/year","€7,083/month",85000,2021,
3088,Engineering Manager,snktk5ayy5ok97sk5wl4d,,Hybrid option,🔒 Secure communications company,"€80,000",80000,"€80K salary, €3K benefits","€6,667/month",80000,2021,
3089,Senior writer,gtktb9msnmr5hrad87e7m,,,🔒 Predictive analytics company,"€43,400",43400,€43K salary,"€3,616/month",43400,2021,
3090,Security Specialist,bukt7onpf21k20ed51xlj,,Amsterdam,Secura,"€41,100",41100,"€40K salary, €2K bonus","€3,300/month",39600,2021,
3091,Security Evaluator,yqkt5l7cw1ja8erquhqw,,Delft,Brightsight,"€51,000",51000,"€51K salary, €2K relocation","€4,250/month",51000,2020,
3092,🔒 Senior-level position within engineering management,t7kzqzm9rojwx5vleowo,,Utrecht (flexible days),Bol.com,"€98,000",98000,"€85K salary, €13K bonus","€7,083/month",85000,2022,
3093,Senior software engineer,xzkzrfh595mzhgnf3uq5e,,Rotterdam,Coolblue,"€66,000",66000,€66K salary,"€5,500/month",66000,2022,
3094,🔒 Entry-level position within software engineering,c2kt17rgwf8dgpwh0pfae,,Eindhoven,DEITY,"€32,400",32400,"€32K salary, €1K benefits","€2,700/month",32400,2020,
3095,web developer,7zksvj60n0plkolraowi,,Utrecht (hybrid option),🔒 IT support company,"€41,600",41600,"€38K salary, €3K bonus","€3,200/month",38400,2021,
3096,Data Engineer,tqksygyhgz1ri80oxwbt5,,Den Haag (flexible days),🔒 Management consultancy,"€55,500",55500,"€51K salary, €4K bonus, €10K benefits","€4,275/month",51500,2021,
3097,Senior Quantitative Developer,whksuos3lkorrbeodhhrk,,Amsterdam,🔒 Energy company,"€95,000",95000,"€85K salary, €10K bonus","€7,083/month",85000,2020,
3098,Senior Data Scientist,fzkst6ug6ezuzjo71igs,,Rotterdam (hybrid option),Nielsen,"€79,000",79000,"€74K salary, €5K bonus","€6,204/month",74500,2021,
3099,Senior software engineer,zqkssq4yd1ve4z0wkss2,,,🔒 Publishing company,"€82,000",82000,€82K salary,"€6,840/month (€45/hour)",82000,2021,Freelance
3100,Medior Software Developer,6dkst1zwua4exm74oj42j,,Amsterdam,🔒 Scale-up Reservation Software provider,"€48,000",48000,€48K salary,"€4,000/month",48000,2021,
